has_current_account,has_pension_saving,has_savings_account,has_savings_account_starter,has_current_account_starter,bal_insurance_21,bal_insurance_23,cap_life_insurance_fixed_cap,cap_life_insurance_decreasing_cap,prem_fire_car_other_insurance,bal_personal_loan,bal_mortgage_loan,bal_current_account,bal_pension_saving,bal_savings_account,bal_savings_account_starter,bal_current_account_starter,visits_distinct_so,visits_distinct_so_areas
1,0,1,0,0,0,0,0,0,340,0,0,3670,0,17360,0,0,1,1
1,0,1,0,0,0,0,0,0,650,13400,0,2530,0,6020,0,0,2,1
1,0,1,0,0,0,0,0,0,190,0,0,0,0,12440,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30160,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,100,0,23910,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,45470,0,0,1,1
0,0,1,0,0,0,0,0,0,350,0,0,0,0,11940,0,0,1,1
1,0,1,0,0,30,0,0,0,330,0,0,3260,0,2320,0,0,2,1
1,0,1,0,0,3450,0,0,0,420,0,0,670,0,26140,0,0,1,1
1,0,1,0,0,0,0,0,0,330,0,0,1040,0,36430,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,27360,0,0,1,1
1,0,1,0,0,5630,0,0,0,0,0,0,1740,0,13360,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,7720,0,20000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2470,0,26250,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,36230,0,0,1,1
0,0,1,0,0,7180,0,0,0,1160,0,0,0,0,6580,0,0,1,1
1,0,1,0,0,8450,0,0,0,0,0,0,980,0,16310,0,0,2,1
1,0,1,0,0,0,0,0,0,610,0,0,0,0,29480,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7240,0,0,1,1
1,0,1,0,0,0,0,0,0,540,0,0,3300,0,42650,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0,0,750,0,18000,0,100,1,1
1,0,1,0,0,0,0,0,0,1030,0,0,9310,0,29480,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7540,0,0,1,1
0,0,1,0,0,0,0,0,0,610,0,0,0,0,17640,0,0,1,1
0,0,1,0,0,0,0,0,0,1970,0,0,0,0,7970,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25140,0,0,1,1
1,0,1,0,0,0,0,0,0,630,0,0,200,0,26380,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8410,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,28290,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7180,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6100,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12570,0,0,1,1
1,0,1,0,1,0,0,0,0,900,0,0,60,0,18130,0,60,1,1
1,0,1,0,0,8390,0,0,0,0,0,0,0,0,5880,0,0,1,1
1,0,1,0,0,0,0,0,54320,0,0,0,2880,0,8020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5100,0,0,1,1
0,0,1,0,0,1280,0,0,100000,0,0,0,0,0,10400,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13730,0,0,1,1
0,1,1,0,0,0,0,0,0,420,0,0,0,25930,17430,0,0,3,2
1,0,1,0,0,0,0,0,0,340,0,0,0,0,15700,0,0,1,1
1,0,1,0,0,0,0,0,0,860,0,0,1740,0,34730,0,0,1,1
1,0,1,1,0,0,0,0,0,40,0,0,210,0,22470,22470,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,11120,0,3490,0,0,1,1
1,0,1,0,0,0,0,0,0,410,0,0,2160,0,32450,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12030,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,710,0,11030,0,0,1,1
0,0,1,0,0,5280,0,0,50000,830,0,0,0,0,6650,0,0,1,1
1,0,1,0,0,0,0,0,187500,0,0,246190,1940,0,11100,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17710,0,0,1,1
1,0,1,0,0,0,0,0,110000,0,0,0,3050,0,2610,0,0,2,1
0,0,1,0,0,0,0,0,0,160,0,0,0,0,15390,0,0,2,1
1,0,1,0,0,0,0,0,0,30,0,0,5500,0,23430,0,0,2,1
1,0,1,0,0,0,0,0,0,190,0,0,5400,0,5040,0,0,2,1
1,1,1,0,0,0,0,0,0,0,0,0,2430,2250,6060,0,0,1,1
1,0,1,0,0,0,0,0,0,100,0,0,10500,0,14200,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16450,0,0,1,1
1,0,1,0,0,0,0,0,1920,0,0,0,1480,0,14000,0,0,2,1
0,0,1,0,0,0,0,0,0,100,0,0,0,0,6150,0,0,2,1
0,0,1,0,0,0,0,0,0,850,0,0,0,0,10360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12020,0,0,1,1
1,0,1,0,0,1110,0,0,0,0,0,0,2820,0,31150,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12100,0,0,1,1
0,0,1,0,0,0,0,0,94400,0,0,0,0,0,16170,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,23730,0,0,1,1
0,0,1,0,0,0,0,0,0,460,0,0,0,0,16500,0,0,1,1
0,0,1,0,0,0,0,0,0,840,0,0,0,0,11930,0,0,1,1
1,0,1,0,0,0,0,0,0,0,15370,0,0,0,12240,0,0,1,1
0,0,1,0,0,0,0,0,100000,0,0,71570,0,0,5810,0,0,2,1
1,0,1,0,0,0,0,3200,24790,260,0,0,640,0,11000,0,0,1,1
0,0,1,0,0,0,0,0,0,690,0,0,0,0,25230,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6080,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1340,0,34100,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,30,0,37480,0,0,2,1
0,0,1,0,0,0,0,0,0,320,0,0,0,0,6500,0,0,1,1
1,0,1,0,0,0,0,0,23460,0,0,17870,1690,0,11790,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,4710,0,5060,0,0,1,1
1,0,0,0,0,0,0,0,0,30,0,0,6820,0,0,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,7890,0,6500,0,0,1,1
0,0,1,0,0,0,0,0,40000,1500,0,0,0,0,17150,0,0,2,1
1,0,1,0,0,0,0,0,0,340,0,0,0,0,24200,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19920,0,0,1,1
1,0,1,1,1,0,0,0,0,30,0,0,8850,0,0,0,0,1,1
1,0,1,0,0,2810,0,0,0,220,0,0,260,0,8650,0,0,1,1
0,0,1,0,0,0,0,0,0,380,0,0,0,0,42530,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1210,0,12050,0,0,1,1
0,0,1,0,0,0,0,0,0,390,0,0,0,0,5230,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8060,0,0,1,1
1,1,1,0,0,0,0,0,191250,0,0,255000,3890,5190,7580,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,12570,0,0,1,1
1,0,1,0,1,0,0,0,40000,0,0,58610,920,0,6080,0,920,2,1
1,0,1,0,0,0,0,0,0,1670,2490,0,1380,0,5160,0,0,2,1
1,0,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10160,0,0,1,1
1,0,1,0,0,0,0,0,0,0,6320,0,0,0,12110,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23980,0,0,1,1
0,0,1,0,0,7460,0,0,0,0,0,0,0,0,10160,0,0,1,1
1,0,1,0,0,0,0,0,0,250,0,0,4880,0,1610,0,0,1,1
1,0,1,0,0,0,0,0,24790,0,0,1910,3460,0,13220,0,0,2,2
1,0,1,0,0,880,0,0,0,440,0,0,1800,0,31500,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15070,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7550,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8920,0,0,1,1
0,0,1,0,0,0,0,0,0,1130,0,0,0,0,10710,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,750,0,14360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5410,0,0,1,1
0,0,1,0,0,0,0,0,0,190,0,0,0,0,12470,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31960,0,0,1,1
1,0,1,0,0,0,0,0,0,1830,0,0,810,0,12020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5290,0,0,1,1
1,0,1,0,0,0,0,0,0,410,0,0,4300,0,30150,0,0,1,1
0,0,1,0,0,3210,0,0,0,0,0,0,0,0,15620,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1800,0,6250,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1000,0,11340,0,0,1,1
1,0,1,0,0,0,0,0,0,740,0,0,1250,0,17630,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,2250,0,31000,0,0,1,1
1,0,1,0,0,0,0,0,127500,60,4360,121030,4920,0,15140,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15370,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1980,0,15010,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23930,0,0,2,2
1,0,1,0,0,580,0,0,110000,0,0,92060,1090,0,6730,0,0,2,1
0,0,1,0,0,0,0,0,0,330,0,0,0,0,7910,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17470,0,0,1,1
1,0,1,0,0,0,0,0,37180,0,0,0,1320,0,7690,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1030,0,24650,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,480,0,9550,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6170,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1090,0,18970,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31670,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,10490,28360,16410,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1740,0,22950,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6460,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,660,0,6040,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2800,0,26210,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14140,0,0,1,1
1,0,1,0,0,0,0,0,0,1000,0,0,1410,0,15000,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5340,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21110,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,7300,0,22100,0,0,1,1
0,0,1,0,0,0,0,0,0,400,0,0,0,0,39760,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1940,1180,26100,0,0,1,1
0,0,1,0,0,0,0,0,0,350,0,0,0,0,25490,0,0,1,1
0,0,1,0,0,0,0,0,0,570,0,0,0,0,18440,0,0,1,1
0,0,1,0,0,0,0,0,0,880,0,0,0,0,18280,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2240,0,7890,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25290,0,0,1,1
1,0,1,0,0,0,0,0,125000,0,0,88480,2090,0,33660,0,0,1,1
1,0,1,0,0,0,0,0,43580,1640,7320,16660,6490,0,8520,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,37400,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,37490,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25940,0,0,1,1
0,0,1,0,0,0,0,0,0,150,0,0,0,0,36650,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,160,0,20010,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12370,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,4150,0,9020,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,19820,0,0,2,1
0,0,1,0,0,0,0,0,0,570,0,0,0,0,25400,0,0,1,1
0,0,1,0,0,0,0,0,0,90,0,0,0,0,9690,0,0,1,1
1,1,1,0,0,0,0,0,83700,0,0,45980,3830,5080,1350,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,380,0,41360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7070,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,41710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12740,0,0,1,1
0,0,1,0,0,0,0,0,0,470,0,0,0,0,7240,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,39220,0,0,1,1
1,0,1,0,0,0,0,0,99120,0,0,0,4030,0,7960,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8610,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,270,2260,26630,0,0,2,1
1,0,0,0,0,0,0,0,0,160,0,0,9080,0,0,0,0,1,1
1,0,1,0,0,8840,0,0,69500,0,15470,0,0,0,29320,0,0,2,2
1,0,1,0,0,0,0,0,0,0,0,0,2490,0,7110,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30500,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23910,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32230,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10560,0,0,1,1
0,0,1,0,0,0,0,0,0,360,0,0,0,0,17190,0,0,1,1
1,0,1,0,0,8920,0,0,0,0,0,0,1680,0,34700,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3150,0,20000,0,0,1,1
0,0,1,0,0,0,0,0,150000,0,0,138430,0,0,6060,0,0,2,1
1,0,1,0,0,0,0,0,12500,0,2830,64960,2900,0,14000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9410,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8730,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11120,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,19340,0,0,1,1
1,0,1,0,0,0,0,0,0,140,0,0,1550,0,25390,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12550,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18340,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2420,0,9080,0,0,1,1
0,0,1,0,0,1870,0,0,0,970,0,0,0,0,22270,0,0,1,1
0,0,1,0,0,0,0,0,0,300,0,0,0,0,44350,0,0,1,1
1,0,1,0,0,0,0,0,0,0,5000,0,230,0,18000,0,0,1,1
0,0,1,0,0,0,0,0,0,600,0,0,0,0,7640,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16710,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1840,0,7500,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,9880,0,7090,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16860,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,6890,0,13680,0,0,2,1
0,0,1,0,0,0,0,0,0,90,0,0,0,0,30900,0,0,1,1
0,0,1,0,0,0,0,0,0,1280,0,0,0,0,20020,0,0,2,1
1,0,1,0,0,5030,0,0,0,970,0,0,-170,0,13600,0,0,2,1
0,0,1,0,0,0,0,0,0,360,0,0,0,0,48300,0,0,1,1
1,0,1,0,0,2570,0,0,0,0,0,0,1530,0,21460,0,0,2,1
1,0,1,0,0,0,0,0,172000,0,6610,194490,110,0,9240,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,400,0,25860,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17720,0,0,1,1
0,0,1,0,0,0,0,0,0,560,0,0,0,0,39580,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12940,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,15570,0,0,0,0,1,1
1,0,1,0,0,0,0,0,75000,350,0,48410,9010,0,410,0,0,1,1
1,0,1,0,0,0,0,0,0,1120,0,0,300,0,5940,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5730,0,0,1,1
0,0,1,0,0,0,0,0,0,170,0,0,0,0,24780,0,0,2,1
0,0,1,0,0,0,0,0,0,360,0,0,0,0,45700,0,0,1,1
1,0,1,0,0,0,0,0,0,840,0,0,1430,0,5230,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,29090,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15750,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,1,1
0,0,1,0,0,0,0,0,0,1920,0,0,0,0,5360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19170,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5650,0,26380,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,40,0,13480,0,0,1,1
0,0,1,0,0,0,0,0,0,60,0,0,0,0,25000,0,0,1,1
1,0,1,0,0,0,0,0,0,380,0,0,2860,0,7380,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,440,0,10250,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,13710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15420,0,0,1,1
0,0,1,0,0,0,0,0,0,450,0,0,0,0,37480,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3670,0,10200,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16160,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11830,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15300,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,6470,2700,0,0,0,1,1
1,0,1,0,0,3200,0,0,0,180,0,0,250,0,29890,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,19720,0,0,1,1
1,0,1,0,0,0,0,0,0,380,0,0,130,0,11400,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,580,0,7540,0,0,1,1
1,0,1,0,0,0,0,0,0,710,0,0,3920,0,43520,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,2,2
0,0,1,0,0,0,0,0,0,750,0,0,0,0,31120,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23630,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,200,0,21940,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,20,0,29570,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2400,0,27830,0,0,1,1
0,0,1,0,0,0,0,0,0,1520,0,0,0,0,35730,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23030,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31990,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20120,0,0,1,1
1,0,1,0,0,0,0,0,0,730,0,0,2550,0,23000,0,0,2,1
1,0,0,0,0,0,0,0,0,140,0,0,12130,0,0,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1370,0,6560,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7770,0,0,1,1
1,0,1,0,0,0,0,0,0,0,25870,0,0,0,20710,0,0,1,1
1,0,1,0,0,5100,0,0,76500,0,0,55620,3820,0,24280,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40830,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10770,0,0,1,1
1,0,1,0,0,8100,0,0,0,270,0,0,650,0,44500,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1470,0,5090,0,0,1,1
0,0,1,0,0,0,0,0,0,0,6580,0,0,0,10280,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18320,0,0,1,1
1,0,1,0,0,0,0,0,15140,0,0,0,3640,0,19410,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,8630,0,11340,0,0,1,1
0,0,1,0,0,0,0,0,0,720,0,0,0,0,9820,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,20880,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5030,0,18020,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,21030,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17130,0,0,1,1
1,0,1,0,0,1950,0,0,112500,1230,0,0,3300,0,13600,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,850,0,41020,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,510,0,16560,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6040,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22540,0,0,2,1
1,0,1,0,0,6680,0,0,0,0,0,0,10470,0,34760,0,0,4,3
1,0,1,0,0,0,0,0,110000,340,0,75520,5640,0,12150,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5460,0,0,1,1
0,0,1,0,0,0,0,0,0,180,0,146020,0,0,11650,0,0,3,2
1,0,1,0,0,0,0,0,0,0,11990,0,1380,0,12590,0,0,1,1
1,0,1,0,0,8520,930,0,0,0,0,0,160,0,6470,0,0,2,1
1,0,0,0,0,0,0,0,356650,0,0,134840,11670,0,0,0,0,1,1
1,0,1,0,0,9380,0,0,44000,770,0,28160,0,0,6110,0,0,2,1
1,0,1,0,0,0,0,0,0,0,380,0,3390,0,12220,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15160,0,0,1,1
1,0,1,0,0,0,0,0,70320,0,0,0,0,0,17510,0,0,1,1
1,0,1,0,1,0,0,0,0,580,15850,0,3090,0,11450,0,2710,2,1
0,0,1,0,0,0,0,0,101500,0,0,0,0,0,15870,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23880,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3130,0,7410,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,15590,0,0,20830,0,0,1,1
1,0,1,0,0,0,0,0,150000,0,0,124380,7080,0,40910,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,22030,5060,0,11550,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5190,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,27950,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14340,0,0,1,1
1,0,1,0,0,8660,0,0,0,80,0,0,0,0,5500,0,0,2,1
1,0,1,0,0,0,0,0,0,1050,0,0,0,0,10120,0,0,1,1
0,0,1,0,0,2530,0,0,24220,1200,0,0,0,0,6060,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5680,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,11900,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15360,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,7030,0,0,1,1
1,0,1,0,0,0,0,0,96000,410,0,68430,880,0,4730,0,0,1,1
0,0,1,0,0,0,0,0,0,40,0,0,0,0,14800,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,110,0,7480,0,0,1,1
0,0,1,0,0,0,0,0,0,1490,0,0,0,0,38460,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20310,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5390,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12880,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12040,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,38440,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,42330,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25170,0,0,1,1
1,0,1,0,0,0,0,0,0,370,0,0,2110,0,14420,0,0,2,1
1,0,1,0,0,0,0,0,0,370,0,0,4210,0,15920,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,45290,0,0,1,1
1,0,1,0,0,0,0,0,0,400,0,0,2720,0,5950,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5120,0,0,1,1
1,0,1,0,0,0,0,0,90000,0,0,84210,920,0,26170,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21630,0,0,3,2
1,0,1,0,1,6680,0,0,112040,230,0,153690,540,0,4740,0,10,1,1
0,0,1,0,0,0,0,0,0,1070,0,0,0,0,26800,0,0,1,1
1,0,1,0,0,0,0,0,0,290,0,0,480,0,10490,0,0,1,1
1,0,0,0,0,0,0,0,70000,530,8320,58400,9440,0,0,0,0,2,1
0,0,1,0,0,0,0,0,0,110,0,0,0,0,47270,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,2050,8100,9970,0,0,1,1
1,0,1,0,0,0,0,0,85000,0,410,0,1080,0,10100,0,0,2,1
0,0,1,0,0,0,0,0,0,0,5070,0,0,0,7240,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,10600,0,14370,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5060,0,0,1,1
0,0,1,0,0,9710,0,0,0,0,0,0,0,0,19680,0,0,1,1
1,0,1,0,0,0,0,0,125000,0,0,243040,430,0,14900,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,41590,0,0,1,1
1,0,1,0,0,0,0,0,0,340,0,0,1850,0,7370,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,130,0,8510,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1830,0,6190,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8960,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,10,0,14020,0,0,1,1
1,0,1,0,0,0,0,0,0,560,0,0,1550,0,40000,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,20980,0,0,1,1
0,0,1,0,0,0,0,0,0,480,0,0,0,0,18730,0,0,1,1
1,0,1,0,0,0,0,0,125000,240,0,114790,15170,0,10,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,12260,0,34750,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,4930,0,27510,0,0,1,1
1,0,1,0,0,0,0,0,0,320,0,0,1690,0,13950,0,0,1,1
